;92009;273;1391993.000;4752.0;2002
;92024;128;1337635.000;4314.0;2002
;92025;381;1445086.000;5310.0;2002
;92026;803;1392014.000;4823.0;2002
;92035;237;1397810.000;4824.0;2002
;92044;888;1808833.000;10067.0;2002
;92050;182;1424483.000;5114.0;2002
;92051;5.868;2815001.000;19548.0;2002
;92062;259;1578675.000;6923.0;2002
;92063;1.123;1526416.000;5909.0;2002
;92073;421;1530254.000;5708.0;2002
;92002;653;1279362.000;3734.0;2002
;92007;76;1269347.000;3656.0;2002
;92012;3.082;1761944.000;8371.0;2002
;92019;273;1462105.000;5373.0;2002
;92020;173;1340389.000;4225.0;2002
;92023;545;1463906.000;5507.0;2002
;92032;258;1354719.000;4599.0;2002
;92040;467;1510049.000;6096.0;2002
;92046;104;1431680.000;4870.0;2002
;92048;923;1520717.000;5796.0;2002
;92049;308;1601090.000;7169.0;2002
;92060;112;1279445.000;3593.0;2002
;92064;1.357;2178139.000;13206.0;2002
;92072;560;1781652.000;8784.0;2002
;92075;276;1377595.000;4466.0;2002
;93001;76;1396584.000;4835.0;2002
;93005;167;1436643.000;5399.0;2002
;93010;51;1396154.000;4808.0;2002
;93029;78;1307030.000;3747.0;2002
;93031;72;1246361.000;3508.0;2002
;93032;134;1368726.000;5036.0;2002
;93045;97;1524191.000;6083.0;2002
;93046;93;1406274.000;4903.0;2002
;93047;62;1406626.000;4821.0;2002
;93048;188;1353304.000;4276.0;2002
;93051;129;1342078.000;4535.0;2002
;93053;56;1264399.000;3650.0;2002
;93055;83;1304045.000;3769.0;2002
;93064;89;1431202.000;5179.0;2002
;93066;53;1624073.000;6456.0;2002
;93070;63;1341690.000;4156.0;2002
;93077;208;1377581.000;4648.0;2002
;94002;62;1170567.000;2759.0;2002
;94016;128;1320471.000;4038.0;2002
;94017;200;1420000.000;4795.0;2002
;94018;338;1515730.000;5854.0;2002
;94022;104;1398981.000;4896.0;2002
;94028;223;1375929.000;4634.0;2002
;94033;555;1609531.000;6709.0;2002
;94034;57;1235283.000;3609.0;2002
;94038;202;1361719.000;4500.0;2002
;94041;101;1471413.000;5956.0;2002
;94043;64;1389220.000;5057.0;2002
